"id","player","atpname","birthdate","weight","height","turnedpro","birthplace","coaches","hand","backhand","ioc"
"K0G1","Ruan Kruger","Ruan Kruger",,,,,"","","","","RSA"
"K0GG","George Kesel","George Kesel",,,,,"","","","","USA"
"K0GH","Mike Kernodie","Mike Kernodie",,,,,"","","","","USA"
"K0GI","Rodney Kop","Rodney Kop",,,,,"","","","","USA"
"K0GJ","Jay Kimball","Jay Kimball",,,,,"","","","","USA"
"K0GK","Klaus Klein","Klaus Klein",,,,,"","","","","GER"
"K0GN","Frank Korpas","Frank Korpas",,,,,"","","","","CAN"
"K0GO","Dawood Khan","Dawood Khan",,,,,"","","","","CAN"
"K0GP","Siegfried Krips","Siegfried Krips",,,,,"","","","","CUR"
"K0GQ","Dennis Kylur","Dennis Kylur",,,,,"","","","","USA"
"K0GR","Rob Kuypers","Rob Kuypers",,,,,"","","","","NED"
"K0GS","Ronald Kahn","Ronald Kahn",,,,,"","","","","USA"
"K0GT","David Kamen","David Kamen",,,,,"","","","","USA"
"K0GU","Bruce Kellock","Bruce Kellock",,,,,"","","","","USA"
"K0GV","John Kern","John Kern",,,,,"","","","","USA"
"K0GW","Tom Kiss","Tom Kiss",,,,,"","","","","USA"
"K0GX","Yuichiro Kimoto","Yuichiro Kimoto",,,,,"","","","","JPN"
"K0GY","Kevin Keele","Kevin Keele",,,,,"","","","","AUS"
"K0GZ","Dieter Kapfhammer","Dieter Kapfhammer",,,,,"","","","","GER"
"K0H0","Siegfried Kipka","Siegfried Kipka",,,,,"","","","","GER"
"K0H1","Dusan Korac","Dusan Korac",,,,,"","","","","SRB"
"K0H2","Bob Kerr","Bob Kerr",,,,,"","","","","AUS"
"K0H4","Kerneels Kasch","Kerneels Kasch",,,,,"","","","","RSA"
"K0H5","G. Kenway","G. Kenway",,,,,"","","","","AUS"
"K0H6","S. Keliani","S. Keliani",,,,,"","","","","AUS"
"K0H7","R. Kaplan","R. Kaplan",,,,,"","","","","AUS"
"K0HC","Maks Kasnikowski","Maks Kasnikowski",20030706,78,180,,"Warsaw","Alex Bury","R","2H","POL"
"K0HO","Orel Kimhi","Orel Kimhi",20030819,65,173,,"Jerusalem","Yonatan kruveni","R","2H","ISR"
"K0IR","Liam Krall","Liam Krall",20020520,86,191,,"Bronxville, NY, USA","Grant Chen, Carl Thorsen","R","2H","USA"
"K0JI","Aleksa Krivokapic","Aleksa Krivokapic",20030515,,,,"","","","","MNE"
"K0JY","Matic Kriznik","Matic Kriznik",20050903,,,,"","","L","2H","SLO"
"K0KN","Lucky Candra Kurniawan","Lucky Candra Kurniawan",20031220,,,,"","","","","INA"
"K0KQ","G. Kenworthy","G. Kenworthy",,,,,"","","","","GBR"
"K0KR","P.F. Kingham","P.F. Kingham",,,,,"","","","","GBR"
"K0KU","Dennis Kirsten","Dennis Kirsten",,,,,"","","","","CAN"
"K0KV","Paul Kramer","Paul Kramer",,,,,"","","","","USA"
"K0KX","Atakan Karahan","Atakan Karahan",20060424,,,,"","","R","2H","TUR"
"K0L2","I. Kuba","I. Kuba",,,,,"","","","","AUS"
"K0L7","Jihad Khouayess","Jihad Khouayess",,,,,"","","","","LBN"
"K0N7","Heve Kelley","Heve Kelley",19970329,,,,"","","","","N/A"
"K100","Julian Krinsky","Julian Krinsky",,,,,"","","R","","RSA"
"K101","Junjo Kawamuri","Junjo Kawamuri",19411124,,,,"","","R","","JPN"
"K102","Rauty Krog","Rauty Krog",19450209,,,,"","","R","","RSA"
"K103","Ramanathan Krishnan","Ramanathan Krishnan",19370411,,,,"Madras, India","","R","","IND"
"K105","Teimuraz Kakulia","Teimuraz Kakulia",19470426,,,,"","","R","","RUS"
"K109","Asher Kahn","Asher Kahn",,,,,"","","R","","USA"
"K110","Sadao Kosugi","Sadao Kosugi",,,,,"","","R","","JPN"
"K113","Petr Kanderal","Petr Kanderal",19480116,,,,"Zurich, Switzerland","","R","","SUI"
"K126","Tom Karp","Tom Karp",19461013,,,,"Los Angeles, CA","","R","","USA"
"K129","Pierce Kelly","Pierce Kelly",19470714,,,,"Dayton, OH","","R","","USA"
"K130","Dave Kanter","Dave Kanter",,,,,"","","R","","USA"
"K131","Choon-Ho Kim","Choon-Ho Kim",19600902,64,163,,"Namwon, South Korea","","R","","KOR"
"K132","Mike Kreiss","Mike Kreiss",,,,,"","","R","","USA"
"K133","Niclas Kroon","Niclas Kroon",19660205,82,183,1986,"Karlstad, Sweden","","R","2H","SWE"
"K136","Alaaddin Karagoz","Alaaddin Karagoz",19650405,,,,"","","R","","TUR"
"K137","Takeshi Koura","Takeshi Koura",,,,,"","","R","","JPN"
"K138","Christian Kuhnke","Christian Kuhnke",19390413,,,,"","","R","","GER"
"K139","Rainer Kuhlmey","Rainer Kuhlmey",,,,,"","","R","","GER"
"K140","Bob Kronaugh","Bob Kronaugh",19580215,,,,"","","R","","USA"
"K141","R. Kiesling","R. Kiesling",,,,,"","","R","","USA"
"K142","Tom Kreiss","Tom Kreiss",,,,,"","","R","","USA"
"K143","Viktor Kazakevitch","Viktor Kazakevitch",,,,,"","","R","","RUS"
"K144","Ferenc Komaromi","Ferenc Komaromi",,,,,"","","R","","HUN"
"K145","Bert Kearney","Bert Kearney",,,,,"","","R","","AUS"
"K146","Alex Kurucz","Alex Kurucz",,,,,"","","R","","GER"
"K147","Henry Kamakana","Henry Kamakana",19420922,,,,"Honolulu, HI, U.S.A.","","R","","USA"
"K148","Petr Korda","Petr Korda",19680123,86,191,1987,"Prague, Czechia","Ivo Werner","L","1H","CZE"
"K150","Mark Kaplan","Mark Kaplan",19671220,68,185,,"Johannesburg, South Africa","","R","","RSA"
"K154","Jozsef Krocsko","Jozsef Krocsko",19680420,73,180,,"Ungvar, Ukraine","","R","","HUN"
"K156","Kent Kinnear","Kent Kinnear",19661130,98,196,1988,"Naperville, IL","","R","","USA"
"K158","Steve Kennedy","Steve Kennedy",19651030,75,183,,"Fort Lauderdale, FL","","R","","USA"
"K162","Ralph Kok","Ralph Kok",19671018,,,,"","","R","","NED"
"K166","Sean Karam","Sean Karam",19690824,,,,"","","R","","AUS"
"K167","David Kass","David Kass",19700616,77,180,,"Columbus, OH","","R","","USA"
"K169","Yuval Karutzi","Yuval Karutzi",19700221,,,,"","","R","","ISR"
"K171","Mark Knowles","Mark Knowles",19710904,88,191,1992,"Nassau, Bahamas","","R","","BAH"
"K172","Mark Keil","Mark Keil",19670603,82,185,1988,"Mountainview, CA","Michael Robertson","R","","USA"
"K175","Kenichi Kiyomiya","Kenichi Kiyomiya",,,,,"","","R","","JPN"
"K178","Trevor Kronemann","Trevor Kronemann",19680903,102,193,1991,"Edina, MN, USA","","R","","USA"
"K181","Nicklas Kulti","Nicklas Kulti",19710422,88,191,1989,"Stockholm, Sweden","Martin Bohm","R","","SWE"
"K182","Asif Karim","Asif Karim",,,,,"","","R","","KEN"
"K183","Florian Krumrey","Florian Krumrey",19700127,76,191,,"Munich, Germany","","R","","GER"
"K185","William Kyriakos","William Kyriakos",,,,,"","","R","","BRA"
"K187","Ivan Keskinov","Ivan Keskinov",19700522,,,,"Plovdiv, Bulgaria","","R","","BUL"
"K188","Darren Kirk","Darren Kirk",19680723,,,,"Lincolnshire, England","","R","","GBR"
"K190","Bernd Karbacher","Bernd Karbacher",19680403,73,185,1989,"Munich, Germany","","R","","GER"
"K193","Tom Kempers","Tom Kempers",19690601,85,185,1988,"Bussum, Netherlands","","R","1H","NED"
"K200","Maciej Kost","Maciej Kost",,,,,"","","R","","POL"
"K201","Andrew Kratzmann","Andrew Kratzmann",19711103,88,193,1990,"Murgon, QSLD, Australia","None","R","","AUS"
"K202","Lars Koslowski","Lars Koslowski",19710522,72,188,1989,"Kassel, Germany","","R","","GER"
"K204","David Katcharava","David Katcharava",,,,,"","","R","","RUS"
"K205","Ola Kristiansson","Ola Kristiansson",19710923,77,188,1990,"","","R","","SWE"
"K208","Steven Kangwa","Steven Kangwa",,,,,"","","R","","ZAM"
"K214","Richard Krajicek","Richard Krajicek",19711206,95,196,1989,"Rotterdam, The Netherlands","","R","1H","NED"
"K215","Jae-Sik Kim","Jae-Sik Kim",19670517,,,,"","","R","","KOR"
"K217","Unknown Unknown","Unknown Unknown",,,,,"","","","",""
"K219","Robbie Koenig","Robbie Koenig",19710705,70,173,1992,"Durban, South Africa","","R","","RSA"
"K223","Chi-Wan Kim","Chi-Wan Kim",19681001,70,180,,"Ulsan, Korea","","R","","KOR"
"K228","Jean-Jacques Kouassi","Jean-Jacques Kouassi",,,,,"","","R","",""
"K229","Ka-Vhel Kam","Ka-Vhel Kam",,,,,"","","R","","MLI"
"K234","Jan Kodes Jr.","Jan Kodes Jr.",19720311,66,178,,"Prague, Czechoslovakia","","R","","CZE"
"K237","Karol Kucera","Karol Kucera",19740304,87,185,1992,"Bratislava, Czechoslovakia","Marian Vajda","R","2H","SVK"
"K238","Gil Kovalski","Gil Kovalski",,,,,"","","R","","ISR"
"K240","Nicolas Kischkewitz","Nicolas Kischkewitz",19740404,,,,"","","R","","FRA"
"K243","Robert Kroll","Robert Kroll",19721230,,,1993,"Bucholz, Germany","","R","","GER"
"K244","Paul Kilderry","Paul Kilderry",19730411,82,175,,"Perth, Australia","Craig Kardon","R","","AUS"
"K245","Aleksandar Kitinov","Aleksandar Kitinov",19710113,88,191,1992,"Skopje, Macedonia","","R","","MKD"
"K250","J. Kirts","J. Kirts",,,,,"","","R","","SWE"
"K257","Michael Kohlmann","Michael Kohlmann",19740111,84,188,1995,"Hagen, Germany","Klaus Langenbach","R","","GER"
"K260","Jens Knippschild","Jens Knippschild",19750215,82,191,1992,"Arolsen, Germany","Martin Sinner","R","","GER"
"K263","Julian Knowle","Julian Knowle",19740429,75,188,1992,"Lauterach, Austria","Martin Gattringer","L","","AUT"
"K265","Mohammed Khalid","Mohammed Khalid",,,,,"","","R","","PAK"
"K266","Hideki Kaneko","Hideki Kaneko",19740306,,,,"","","R","","JPN"
"K267","Yevgeny Kafelnikov","Yevgeny Kafelnikov",19740218,84,191,1992,"Sochi, Russia","","R","2H","RUS"
"K281","Sandeep Kirtane","Sandeep Kirtane",19731027,,,,"","","R","","IND"
"K283","Tung Yi Kho","Tung Yi Kho",19720119,,,,"","","R","","SGP"
"K284","Igor Kornienko","Igor Kornienko",19720716,,,,"","","R","","RUS"
"K290","Bobby Kokavec","Bobby Kokavec",19760517,85,191,,"Windsor, Ontario, Canada","","R","","CAN"
"K293","Gustavo Kuerten","Gustavo Kuerten",19760910,83,191,1995,"Florianopolis, Brazil","Larri Passos","R","1H","BRA"
"K296","Jan Kroslak","Jan Kroslak",19741017,77,188,1993,"Bratislava, Slovak Republic","Michal Krotiouk","R","","SVK"
"K297","Tuomas Ketola","Tuomas Ketola",19750221,77,185,1994,"Turku, Finland","","R","","FIN"
"K299","Gergely Kisgyorgy","Gergely Kisgyorgy",19760308,,,,"","","R","","HUN"
"K306","Cedric Kauffmann","Cedric Kauffmann",19760301,,,,"","","R","","FRA"
"K307","Helge Koll","Helge Koll",19750531,,,,"","","R","","NOR"
"K308","Vadim Kutsenko","Vadim Kutsenko",19770316,76,180,1994,"Komsomolsk, Russia","Alex Yolkhin","R","","RUS"
"K310","Stefan Koubek","Stefan Koubek",19770102,68,175,1994,"Klagenfurt, Austria","Gunther Bresnik","L","","AUT"
"K313","Zeljko Krajan","Zeljko Krajan",19790203,78,178,1997,"Varazdin, Croatia","","R","","CRO"
"K314","Dong-Hyun Kim","Dong-Hyun Kim",19781008,,,,"","","R","","KOR"
"K316","Nicolas Kiefer","Nicolas Kiefer",19770705,80,183,1995,"Holzminden, Germany","","R","2H","GER"
"K317","Edwin Kempes","Edwin Kempes",19760623,73,188,1995,"Amsterdam, Netherlands","Nick Carr","R","","NED"
"K319","Michel Kratochvil","Michel Kratochvil",19790407,77,185,1997,"Bern, Switzerland","Arnaud Decugis","R","","SUI"
"K336","Ivo Karlovic","Ivo Karlovic",19790228,104,211,2000,"Zagreb, Croatia","Goran Dragicevic, Mirko Pehar","R","1H","CRO"
"K338","Kepler Orellana","Kepler Orellana",19771008,79,,,"Barquisimeto","","R","","VEN"
"K344","Andrei Krasevec","Andrei Krasevec",19790908,,,,"","","R","","SLO"
"K346","Sultan Khalfan","Sultan Khalfan",19770316,,,,"","","R","","QAT"
"K349","Petr Kralert","Petr Kralert",19791020,75,188,1997,"Prague, Czechia","Vojtech Flegl/Robert Krechler","R","","CZE"
"K350","Niko Karagiannis","Niko Karagiannis",19740707,105,,,"","","R","","GRE"
"K358","Kevin Kim","Kevin Kim",19780726,75,180,1997,"Torrance, CA, U.S.A.","","R","1H","USA"
"K365","Sven Koehler","Sven Koehler",19750116,,,,"","","R","","HKG"
"K371","Roko Karanusic","Roko Karanusic",19820905,75,183,2000,"Zagreb, Croatia","Robert Suevic","R","2H","CRO"
"K379","Alex Kim","Alex Kim",19781220,73,175,2000,"Silver Spring, Maryland, USA","Steve DeVries/Scott McCain","R","","USA"
"K397","Sunil Kumar","Sunil Kumar",19830404,,,,"","","R","","IND"
"K403","Igor Kunitsyn","Igor Kunitsyn",19810930,75,180,1999,"Vladivostok, Russia","Allen Fox","R","","RUS"
"K406","Christopher Kas","Christopher Kas",19800613,85,188,2001,"Trostberg, Germany","Jan de Witt","R","2H","GER"
"K407","Alexey Kedryuk","Alexey Kedryuk",19800808,90,193,1998,"Almaty, Kazakhstan","","R","","KAZ"
"K408","Andrej Kracman","Andrej Kracman",19820822,,,,"","","R","","SLO"
"K409","Phillip King","Phillip King",19811219,66,175,2004,"Taipei, Chinese Taipei","Elliott Teltscher","R","","USA"
"K417","Young-Jun Kim","Young-Jun Kim",19800223,,,,"","","R","","KOR"
"K418","Oh-Hee Kwon","Oh-Hee Kwon",19780618,,,,"","","R","","KOR"
"K425","Aqeel Khan","Aqeel Khan",19800130,,,,"","","R","","PAK"
"K426","Lauri Kiiski","Lauri Kiiski",19801010,,,,"","","R","","FIN"
"K435","Philipp Kohlschreiber","Philipp Kohlschreiber",19831016,70,178,2001,"Augsburg, Germany","Markus Hipfl","R","1H","GER"
"K436","Dieter Kindlmann","Dieter Kindlmann",19820603,71,183,2001,"Sonthofen, Germany","Elliot Giebe Management GHM","R","","GER"
"K443","Jun Kato","Jun Kato",19801025,66,173,1998,"Yokohama, Japan","Nicola Ceragioli","R","","JPN"
"K447","Mait Kunnap","Mait Kunnap",19820923,,,,"","","","","EST"
"K448","Robert Kendrick","Robert Kendrick",19791115,86,191,2000,"Fresno, California, USA","Dustin Taylor","R","2H","USA"
"K457","Hiroki Kondo","Hiroki Kondo",19821105,77,178,,"Aichi, Japan","Masakazu Kuwabara","R","1H","JPN"
"K465","Jalil Khan","Jalil Khan",19820125,,,,"","","","","PAK"
"K475","Diadji Ka","Diadji Ka",19810318,,,,"","","R","","SEN"
"K479","Ognian Kolev","Ognian Kolev",19790607,,,,"","","L","","HKG"
"K495","Bernd Kube","Bernd Kube",,,,,"","","","","GER"
"K501","Vasilly Kazhera","Vasilly Kazhera",19820129,,,,"","","","","BLR"
"K505","Issa Khodaei","Issa Khodaei",,,,,"","","","","IRI"
"K506","Gary Kesl","Gary Kesl",,,,,"","","","","USA"
"K512","Ivo Klec","Ivo Klec",19801128,79,183,1999,"Bratislava, Slovakia","Alexander Klec & Alexander Jr.","R","","SVK"
"K517","Moon Il Kim","Moon Il Kim",,,,,"","","","","KOR"
"K518","Sung Bae Kim","Sung Bae Kim",19481010,,,,"","","","","KOR"
"K519","Grant Kerr","Grant Kerr",,,,,"","","","","AUS"
"K520","Felix Kaplan","Felix Kaplan",,,,,"","","","","ISR"
"K525","Adi Kourim","Adi Kourim",,,,1974,"","","","","AUS"
"K528","Photos Kallias","Photos Kallias",19840306,,,,"","","","","CYP"
"K537","Matt Klinger","Matt Klinger",19790717,,,,"","","","","CAN"
"K540","Lukasz Kubot","Lukasz Kubot",19820516,88,191,2002,"Boleslawiec, Poland","Jan Stoces","R","2H","POL"
"K551","Daniel Koellerer","Daniel Koellerer",19830817,80,180,2002,"Wels, Austria","Juergen Waber","R","","AUT"
"K572","Gilles Kremer","Gilles Kremer",19810715,,,,"","","R","","LUX"
"K581","Ilia Kushev","Ilia Kushev",19801213,,,,"","","","","BUL"
"K596","Alexander Kudryavtsev","Alexander Kudryavtsev",19851026,79,183,,"Yekaterinburg, Russia","","R","","RUS"
"K597","William Koo","William Koo",,,,,"","","","","HKG"
"K606","Yordan Kanev","Yordan Kanev",19840531,,,,"","","","","BUL"
"K609","Raven Klaasen","Raven Klaasen",19821016,71,178,2002,"King William's Town, RSA","Stephan de Kock","R","2H","RSA"
"K611","Allan Kendal","Allan Kendal",19280929,,,,"","","","","AUS"
"K612","Adam Kennedy","Adam Kennedy",19830209,,,,"","","","","AUS"
"K613","Don Kierbow","Don Kierbow",,,,,"","","","","USA"
"K618","Butch Kirkorian","Butch Kirkorian",,,,,"","","","","USA"
"K622","Fritz Kuhlmann","Fritz Kuhlmann",,,,,"","","","","GER"
"K624","Bastian Knittel","Bastian Knittel",19830808,71,180,2003,"Stuttgart, Germany","Robert Lopez","L","","GER"
"K628","Nemanja Kontic","Nemanja Kontic",19810321,,,,"","","","","MNE"
"K642","Sebo Kiss","Sebo Kiss",19830920,,,,"","","L","","HUN"
"K644","Maxime Koffi","Maxime Koffi",,,,,"","","","","CIV"
"K650","Leonardo Kirche","Leonardo Kirche",19850104,87,188,2003,"Santa Barbara, Brazil","Luiz Faria, Alexandre Silva","R","","BRA"
"K667","Michel Koning","Michel Koning",19840501,80,,,"Permerand, Holland","Eddy Bank","","","NED"
"K668","Sascha Kloer","Sascha Kloer",19850816,,,,"Krefeld, Germany","","","","GER"
"K675","Sun-Yong Kim Jr.","Sun-Yong Kim Jr.",19870526,,,,"","","R","2H","KOR"
"K676","Marc Kimmich","Marc Kimmich",19830121,81,183,1999,"Nurtingen","","R","","AUS"
"K688","Daniel King-Turner","Daniel King-Turner",19840515,,191,,"","","R","2H","NZL"
"K696","Christopher Koderisch","Christopher Koderisch",,73,180,2003,"Lemgo, Germany","","","","GER"
"K718","Roman Vogeli","Roman Vogeli",19850313,,,,"","","","","CZE"
"K737","Alex Kuznetsov","Alex Kuznetsov",19870205,78,183,2004,"Kiev, Ukraine","","R","2H","USA"
"K740","Steven Korteling","Steven Korteling",19840116,,,,"","","","","NED"
"K741","Shahzad Khan","Shahzad Khan",19781101,,,,"","","","","PAK"
"K742","David Kvernadze","David Kvernadze",19860201,,,,"","","R","2H","GEO"
"K747","Moharram-Ali Khodai","Moharram-Ali Khodai",19571015,,,,"","","","","IRI"
"K760","Evgeny Korolev","Evgeny Korolev",19880214,82,185,2005,"Moscow, Russia","Evgeny Korolev","R","","KAZ"
"K761","Bertram Knowles","Bertram Knowles",,,,,"","","","",""
"K762","Arif Kocak","Arif Kocak",,,,,"","","","","TUR"
"K765","Ken Kelleher","Ken Kelleher",,,,,"","","","","IRL"
"K771","Marsel Ilhan","Marsel Ilhan",19870611,80,191,2006,"Samarkand, Uzbekistan","Erhan Oral","R","2H","TUR"
"K773","Rouzbeh Kamran","Rouzbeh Kamran",19830903,,,,"","","","","IRI"
"K776","Konstantin Kravchuk","Konstantin Kravchuk",19850223,80,191,2004,"Moscow, Russia","Mikhail Bril","R","2H","RUS"
"K777","Evgeny Kirillov","Evgeny Kirillov",19870714,,,,"","","R","","RUS"
"K794","Kosti Killas","Kosti Killas",,,,,"","","","","CAN"
"K795","Fritz Kolbinger","Fritz Kolbinger",,,,,"","","","","AUT"
"K796","Klaus Kreuzhuber","Klaus Kreuzhuber",,,,,"","","","","AUT"
"K797","F. Kolik","F. Kolik",,,,,"","","","","AUT"
"K799","Eddie Knol","Eddie Knol",,,,,"","","","","NED"
"K800","Christofer Koutrouzas","Christofer Koutrouzas",19871202,,,,"","","","","CYP"
"K801","Richard Kasten","Richard Kasten",,,,,"","","","",""
"K803","Adam Kellner","Adam Kellner",19860801,,,,"","","","","HUN"
"K804","Ray Keenan","Ray Keenan",,,,,"","","","","AUS"
"K808","Alan Koth","Alan Koth",,,,,"","","","","USA"
"K834","Blaz Kavcic","Blaz Kavcic",19870305,78,188,2005,"Ljubljana, Slovenia","","R","2H","SLO"
"K839","Tobias Kamke","Tobias Kamke",19860521,76,178,2004,"Lubeck, Germany","Ralph Grambow, Julian Reister","R","2H","GER"
"K840","Tobias Klein","Tobias Klein",19820323,68,170,2004,"Schwetzingen, Germany","Daniel Merkert","R","","GER"
"K846","Thomas Kromann","Thomas Kromann",19870601,,,,"","","","","DEN"
"K861","Andrey Kumantsov","Andrey Kumantsov",19860804,,,,"","","","","RUS"
"K872","Andrei Karatchenia","Andrei Karatchenia",19890102,,,,"","","","","BLR"
"K878","George Khrikadze","George Khrikadze",19881202,,,,"","","","","GEO"
"K918","Dimitar Kutrovsky","Dimitar Kutrovsky",19870827,73,175,,"Sofia, Bulgaria","Ricardo Rubio","R","2H","BUL"
"K926","Mikhail Kukushkin","Mikhail Kukushkin",19871226,72,183,2006,"Volgograd, Russia","","R","2H","KAZ"
"K945","Blazej Koniusz","Blazej Koniusz",19880222,,,,"","","","","POL"
"K947","Pavel Katliarov","Pavel Katliarov",19880222,,,,"","","","","BLR"
"K961","Barry King","Barry King",19850122,,,,"","","R","","IRL"
"K964","Brydan Klein","Brydan Klein",19891231,83,188,2007,"Perth, Australia","","R","2H","GBR"
"K966","Martin Klizan","Martin Klizan",19890711,85,191,2007,"Bratislava, Slovakia","","L","2H","SVK"
"K981","Hyun-Joon Kim","Hyun-Joon Kim",19871027,,,,"Seoul, Korea","","L","","KOR"
"KA00","Austin Krajicek","Austin Krajicek",19900616,79,188,2012,"Tampa, FL, USA","Philip Farmer","L","2H","USA"
"KA18","Kevin Kung","Kevin Kung",19890930,,,,"","","","","HKG"
"KA33","Alexis Klegou","Alexis Klegou",19890125,86,,,"Dunkerque","Jorge Aguirre Montes","R","2H","BEN"
"KA41","Yasir Khan","Yasir Khan",19890420,,,,"","","","","PAK"
"KA77","Shahin Khaledan","Shahin Khaledan",19900607,,,,"","","","","IRI"
"KA80","Henri Kontinen","Henri Kontinen",19900619,82,191,2008,"Helsinki, Finland","","R","1H","FIN"
"KA98","Bradley Klahn","Bradley Klahn",19900820,75,183,2012,"Poway, CA, USA","David Nainkin","L","2H","USA"
"KB05","Filip Krajinovic","Filip Krajinovic",19920227,75,185,2008,"Sombor, Serbia","","R","2H","SRB"
"KB07","Hicham Khaddari","Hicham Khaddari",19910819,,,,"","","","","MAR"
"KB09","Denis Kudla","Denis Kudla",19920817,79,180,2010,"Kiev, Ukraine","Robert Lindstedt","R","2H","USA"
"KB13","Charalampos Kapogiannis","Charalampos Kapogiannis",19900113,,,,"","","","","GRE"
"KB14","Kevin King","Kevin King",19910228,86,191,2013,"Atlanta, GA, USA","","L","2H","USA"
"KB34","Christoffer Konigsfeldt","Christoffer Konigsfeldt",19890712,,,,"","","","","DEN"
"KB37","Evan King","Evan King",19920325,79,185,2013,"Chicago, IL, USA","Sean Maymi","L","2H","USA"
"KB43","Robin Kern","Robin Kern",19931003,87,188,,"Nuremberg, Germany","Daniel Steinbrenner","R","2H","GER"
"KB54","Andrey Kuznetsov","Andrey Kuznetsov",19910222,70,183,2008,"Tula, Russia","Burghard Riehemann","R","2H","RUS"
"KB56","Micke Kontinen","Micke Kontinen",19921218,,,,"","","","","FIN"
"KB80","Nuttanon Kadchapanan","Nuttanon Kadchapanan",19930607,,,,"","","R","","THA"
"KB92","Kevin Krawietz","Kevin Krawietz",19920124,85,188,2010,"Coburg, Germany","Lukas Wolff","R","2H","GER"
"KB95","Jason Kubler","Jason Kubler",19930519,74,178,2011,"Brisbane, Australia","Jarrad Bunt, Stephen Huss","R","2H","AUS"
"KC04","Jozef Kovalik","Jozef Kovalik",19921104,82,183,2010,"Bratislava, Slovakia","Boris Borgula","R","2H","SVK"
"KC11","Daniel Kosakowski","Daniel Kosakowski",19920221,79,185,2011,"Huntington Park, California","Marcin Kosakowski","R","","USA"
"KC12","Mitchell Krueger","Mitchell Krueger",19940112,82,188,2012,"Fort Worth, TX, USA","Craig Kardon","R","2H","USA"
"KC29","Nicolas Kicker","Nicolas Kicker",19920816,75,178,2009,"Merlo, Argentina","Juan Pablo Brzezicki","R","1H","ARG"
"KC33","Dimitar Kuzmanov","Dimitar Kuzmanov",19930728,77,183,2009,"Plovdiv, Bulgaria","Stefan Rangelov","R","2H","BUL"
